TCGA-CV-5443-01A-01R-1514-07	21.375854	-34.22648
TCGA-CV-5444-01A-02R-1514-07	13.305593	28.161846
TCGA-CV-5966-01A-11R-1686-07	-7.9928007	0.42393863
TCGA-CV-5970-01A-11R-1686-07	-1.5345448	32.32278
TCGA-CV-5971-01A-11R-1686-07	33.955276	-21.93929
TCGA-CV-5973-01A-11R-1686-07	-27.76365	-6.5545297
TCGA-CV-5976-01A-11R-1686-07	17.538889	27.761244
TCGA-CV-5977-01A-11R-1686-07	-22.835646	35.870647
TCGA-CV-5978-01A-11R-1686-07	22.490685	0.45620236
TCGA-CV-5979-01A-11R-1686-07	-16.047617	34.99871
TCGA-CV-6003-01A-11R-1686-07	-21.488396	37.305042
TCGA-CV-6433-01A-11R-1686-07	20.302954	-34.08133
TCGA-CV-6436-01A-11R-1686-07	-27.85211	-8.661685
TCGA-CV-6441-01A-11R-1686-07	0.7904361	-38.67216
TCGA-CV-6933-01A-11R-1915-07	20.601912	-1.6879588
TCGA-CV-6933-11A-01R-1915-07	37.719063	-27.146305
TCGA-CV-6934-01A-11R-1915-07	21.696877	12.621231
TCGA-CV-6934-11A-01R-1915-07	-11.448682	-32.21497
TCGA-CV-6935-01A-11R-1915-07	19.343914	2.2866907
TCGA-CV-6935-11A-01R-1915-07	-9.022196	-29.808422
TCGA-CV-6936-01A-11R-1915-07	1.5236022	5.667725
TCGA-CV-6936-11A-01R-1915-07	-19.520817	-38.015266
TCGA-CV-6937-01A-11R-2016-07	-1.66574	2.2230816
TCGA-CV-6938-01A-11R-1915-07	-37.589718	15.904259
TCGA-CV-6938-11A-01R-1915-07	39.62364	-25.276459
TCGA-CV-6939-01A-11R-1915-07	21.181974	-28.033817
TCGA-CV-6939-11A-01R-1915-07	34.56126	-23.81277
TCGA-CV-6940-01A-11R-1915-07	31.814735	3.323042
TCGA-CV-6941-01A-11R-1915-07	19.68745	10.458294
TCGA-CV-6942-01A-21R-2016-07	1.9662663	12.113803
TCGA-CV-6943-01A-11R-1915-07	3.7682886	26.257002
TCGA-CV-6943-11A-01R-1915-07	-17.618174	-34.599117
TCGA-CV-6945-01A-11R-1915-07	-27.77462	-2.0421803
TCGA-CV-6948-01A-11R-1915-07	28.262459	-4.2608824
TCGA-CV-6950-01A-11R-1915-07	15.875851	20.345457
TCGA-CV-6951-01A-11R-1915-07	32.493145	4.2161837
TCGA-CV-6952-01A-11R-1915-07	-3.8734188	39.042164
TCGA-CV-6953-01A-11R-1915-07	-25.980309	6.0151715
TCGA-CV-6954-01A-11R-1915-07	-33.886173	21.527601
TCGA-CV-6955-01A-11R-2016-07	-21.89199	6.4584594
TCGA-CV-6955-11A-01R-2016-07	-11.622123	-29.566072
TCGA-CV-6956-01A-21R-2016-07	-10.997898	45.26287
TCGA-CV-6956-11A-01R-2016-07	-20.134062	-35.74378
TCGA-CV-6959-01A-11R-1915-07	17.843338	29.246443
TCGA-CV-6959-11A-01R-1915-07	-20.208652	-33.270966
TCGA-CV-6960-01A-41R-2016-07	19.719276	-6.594962
TCGA-CV-6960-11A-01R-2016-07	-6.4169645	-28.69521
TCGA-CV-6961-01A-21R-1915-07	22.041096	26.04116
TCGA-CV-6961-11A-01R-1915-07	-17.452486	-37.539646
TCGA-CV-6962-01A-11R-1915-07	27.811234	-2.7437224
TCGA-CV-6962-11A-01R-1915-07	-7.9932766	-29.617128
TCGA-CV-7089-01A-11R-2016-07	-28.687326	12.479462
TCGA-CV-7090-01A-11R-2016-07	-10.542535	29.043098
TCGA-CV-7091-01A-11R-2016-07	-23.514162	20.865044
TCGA-CV-7091-11A-01R-2016-07	34.02775	-23.139542
TCGA-CV-7095-01A-21R-2016-07	-3.003107	41.92897
TCGA-CV-7097-01A-11R-2016-07	19.208021	29.582855
TCGA-CV-7097-11A-01R-2016-07	35.40792	-24.17294
TCGA-CV-7099-01A-41R-2016-07	-33.15727	9.708856
TCGA-CV-7100-01A-11R-2016-07	0.7806222	10.091052
TCGA-CV-7101-01A-11R-2016-07	25.132711	-12.804694
TCGA-CV-7101-11A-01R-2016-07	-10.165918	-31.845083
TCGA-CV-7102-01A-11R-2016-07	15.999556	22.095903
TCGA-CV-7103-01A-21R-2016-07	26.233524	8.033847
TCGA-CV-7103-11A-01R-2016-07	-18.503172	-33.198124
TCGA-CV-7104-01A-11R-2016-07	10.233305	32.787544
TCGA-CV-7177-01A-11R-2016-07	21.307444	-0.3396234
