sample_id	0	1	2	3	4	5
TCGA-BB-4217-01A-11R-2081-07	0.06366654644162313	-2.0087703654416256	-3.5211121053276777	-1.5271266133003167	-3.2422656759643287	-1.364820080802521
TCGA-BB-4223-01A-01R-1436-07	4.996495004813954	-30.09915450079842	-12.174973970139982	5.472894467420627	-11.462663354674518	4.168165616635238
TCGA-BB-4224-01A-01R-1436-07	11.847402869112837	0.919286376099752	-15.584051226812758	-2.875981843959501	0.08369480827039895	20.22134873955663
TCGA-BB-4225-01A-01R-1436-07	11.73568763987333	-24.354528501780106	-3.76808938605712	9.639455382162382	-12.507527854133635	0.6910669726242702
TCGA-BB-4227-01A-01R-1873-07	7.237154836601316	1.4995949464390455	-12.554666533636134	-11.678138174298567	-4.032224934458532	-1.2658086478280783
TCGA-BB-4228-01A-01R-1436-07	12.078138822561666	-24.362579261812975	-7.011350498493658	0.7132254948996564	-3.6866714900308373	3.219470429578349
TCGA-BB-7870-01A-11R-2232-07	37.8131712838638	-0.360151769031696	-22.91064739447129	-16.510302216272187	-0.15486655878588237	9.099361489577841
TCGA-BB-8596-01A-11R-2403-07	-18.618404007443583	-13.09735944652239	14.438780897986343	3.239808280045166	10.504947679645085	-5.49274893263352
TCGA-BB-8601-01A-11R-2403-07	23.66405048994089	-7.974346122230961	-24.018210343548386	-29.39968150833746	10.526846455423325	5.745470322855173
TCGA-BB-A5HU-01A-11R-A28V-07	-11.647637666998506	5.407757434102151	13.9833449114199	-14.951425883725298	-4.937896850681134	-7.348220190364615
TCGA-BB-A5HY-01A-11R-A28V-07	16.277748037053748	-5.300913421384751	12.140428885432502	-19.660200670706992	-11.066314297661872	2.107089799047392
TCGA-BB-A5HZ-01A-21R-A28V-07	4.3764267596898945	11.348716317884081	-9.530059160278899	-6.110774459409569	7.163974718133283	8.022270552113639
TCGA-BB-A6UM-01A-12R-A34R-07	18.267701326354135	-5.790122055119154	-21.25364537798769	17.054439958419223	-10.625275238098276	-2.5422890500906483
TCGA-BB-A6UO-01A-12R-A34R-07	14.82415044024803	20.29219656632085	8.365367411248673	-4.273608165852366	-1.656715765195794	-3.469309685060795
TCGA-C9-A47Z-01A-11R-A24H-07	-13.68489380595498	20.260001919654755	-7.354242648796394	-3.0370462440695682	-1.600594931056898	9.866959744575402
TCGA-C9-A480-01A-12R-A24H-07	-8.684780692795695	17.09436029015884	-8.206581485118807	5.372518686446761	-0.6639652231173845	16.051935371288916
TCGA-CN-4723-01A-01R-1436-07	-9.444024085158462	-6.437905207127816	5.022241768712602	-6.8697682182554525	-4.546714300691222	-9.475360652466545
TCGA-CN-4725-01A-01R-1436-07	-16.370150421692983	10.29628525849648	0.7599349386498612	-13.606018319662365	4.250367806492599	20.80589148147905
TCGA-CN-4726-01A-01R-1436-07	-5.764605649301702	20.850152857369014	0.3445550376771611	-6.237379621069394	9.820057307886893	4.740837539909954
TCGA-CN-4727-01A-01R-1436-07	-0.20868284786251967	-4.345678963036166	-5.503212181682343	-17.62072511414612	-4.178916744986753	0.3062390496426024
TCGA-CN-4728-01A-01R-1436-07	-13.490844410443918	-13.162465548096563	15.32871197930023	8.135075619274625	11.789556134631692	-5.110183820535561
TCGA-CN-4729-01A-01R-1436-07	-11.98897485505222	9.118014102918067	-6.072842480019327	-6.597806078715929	4.820668194153565	-6.108317395873634
TCGA-CN-4730-01A-01R-1436-07	10.549782267102852	7.270352206365719	-9.046092150474834	-21.99519941223974	-1.044957020540666	8.644147786156996
TCGA-CN-4731-01A-01R-1436-07	-3.002293334199846	3.7015018056902864	0.9928797608772515	-6.927768760141006	2.769631670605153	-8.685991052122661
TCGA-CN-4733-01A-02R-1873-07	-13.104214021765337	-5.399441024745157	19.7502472399672	12.81666961199361	-3.91006963737962	2.732213856426984
TCGA-CN-4734-01A-01R-1436-07	-11.287667079400226	16.010779444637805	0.3700690525848698	1.1362207410898009	-12.696250294937922	-3.635101061439961
TCGA-CN-4735-01A-01R-1436-07	-2.351669494766145	-30.428153592521756	3.718899751051492	2.3649472535392273	-6.538153676258872	-4.036912710846583
TCGA-CN-4736-01A-01R-1436-07	-14.624288323211006	1.1246993413104023	14.23230728180104	17.286568200164595	4.386154557069901	10.512059831741869
TCGA-CN-4737-01A-01R-1436-07	-23.00613299577148	1.284073690375891	6.92552113914772	1.9550993543558206	15.459902475959966	10.498372565919299
TCGA-CN-4738-01A-02R-1514-07	-16.48018234348694	3.8562006100202697	-7.794968595259022	4.07596033180945	-4.798359171815314	-9.535493368179733
TCGA-CN-4739-01A-02R-1514-07	-8.758829000568264	-9.660555808757254	-20.14820293513363	3.5684430397004427	3.9994256885672086	-3.8215136480916234
TCGA-CN-4740-01A-01R-1436-07	-11.82960441054186	-5.229122260795065	9.806386836172583	9.958406178578374	15.904304246954078	5.745044419052864
TCGA-CN-4741-01A-01R-1436-07	-14.547566541098108	-4.144614432910048	-19.8170269773275	6.36786039286236	-0.1811034168704057	-3.6192570672229465
TCGA-CN-4742-01A-02R-1514-07	-20.503435353048037	12.103244967731008	9.316302557322532	-1.1962938309269895	5.141843955457447	-2.7113140838499543
TCGA-CN-5355-01A-01R-1436-07	-17.63106165651478	2.6563695878221383	4.12096858275667	-6.664818446797912	8.035741933570627	8.323880336545598
TCGA-CN-5356-01A-01R-1436-07	-12.783610610668864	-3.1121217908965306	-5.540482885740393	-13.318690802645614	-2.290969512409319	2.7585894893292022
TCGA-CN-5358-01A-01R-1514-07	-22.29352811205035	-4.103349248537122	8.607661505490773	13.984711844755834	9.823439418552677	4.951508260687752
TCGA-CN-5359-01A-01R-1436-07	-20.745370773325124	-7.746866206233396	2.626164528032404	2.472150265592703	2.936466460653664	-3.7886952907392435
TCGA-CN-5360-01A-01R-1436-07	-20.808235233055623	-22.225450398059994	-7.622056404257883	14.979775478694124	13.945434950481658	-0.43975787561400165
TCGA-CN-5361-01A-01R-1436-07	-14.895994830338507	-7.292752277177961	14.053289758278028	-1.4800045850860588	-2.9009045917387297	-11.640629414901609
TCGA-CN-5363-01A-01R-1436-07	-5.175103436010742	-6.833440403659663	23.576254644878297	-3.7318195985345084	-15.039708019810028	6.6172093185978325
TCGA-CN-5364-01A-01R-1436-07	-3.077490171016344	0.1577088413612016	-1.4944211379423722	0.2771224998606419	0.9805116521431976	1.3631612851260462
TCGA-CN-5365-01A-01R-1436-07	5.09084805239714	21.096624679500653	-0.4220129694867688	-1.7469852512296395	-10.128031360955827	-5.3688030039740005
TCGA-CN-5366-01A-01R-1436-07	-11.171815317858789	6.025676661857832	13.4769540984733	-7.011378663236688	-2.3660486450105784	0.11878608702015939
TCGA-CN-5367-01A-01R-1436-07	-7.697206484311411	0.6269268654297928	7.7599089848191065	-2.950423787461461	-5.104016137454505	5.882562056174448
TCGA-CN-5369-01A-01R-1436-07	-8.339857456584026	11.929023771124367	0.3075355951042488	8.533055878759614	-6.347501449890065	-5.645767632423846
TCGA-CN-5370-01A-01R-2016-07	-16.57418038001545	-2.2413640105381334	14.663403132667712	9.983975166560228	-1.2062225458309148	6.530059488644637
TCGA-CN-5373-01A-01R-1436-07	-30.610465848515855	10.953321821890272	-0.8986207147872637	16.525445834550954	3.414448173945073	-2.3751515350023125
TCGA-CN-5374-01A-01R-1436-07	13.73350143319909	-12.08616427332633	-14.176661395359128	12.481243050025316	-0.8350593895292535	6.5504892391653895
TCGA-CN-6010-01A-11R-1686-07	-9.751296762841074	-21.61320301745811	-7.94004923945375	-8.014380660625127	8.281991294678745	-8.507798829380635
TCGA-CN-6011-01A-11R-1686-07	-9.422721390659218	9.759309576490166	0.9146472049805017	0.3066982983858449	-11.997942850813834	-4.578752286026058
TCGA-CN-6012-01A-11R-1686-07	-5.687788201385403	-15.857669687994107	-13.9741571195712	2.0843038848339113	7.618460476519635	-11.619360237508694
TCGA-CN-6013-01A-11R-1686-07	-13.80929757290546	2.7891141637046486	-3.064767233435364	19.098596474509584	-3.3816893322262906	-5.107013151722377
TCGA-CN-6016-01A-11R-1686-07	-18.74319583156261	-5.042213768476632	26.100651827205244	16.82410708796836	17.550689940967512	1.124848113636376
TCGA-CN-6017-01A-11R-1686-07	-12.851331959538188	-11.592353288808226	23.759977936610674	21.685893445851473	4.261806307762916	16.12050715615837
TCGA-CN-6018-01A-11R-1686-07	-13.522396944222589	-2.679346040472877	20.249483159822177	-0.07913463936068872	-10.114225667806135	2.9297893949363103
TCGA-CN-6019-01A-11R-1686-07	-10.108286540338936	-14.541682062647995	11.91213208124773	10.715550411820717	24.943248203797623	-7.44458115763496
TCGA-CN-6020-01A-11R-1686-07	-13.989312237757437	7.628110220978925	-3.410581447834277	0.4077385567260609	2.2686564005535903	-8.164134289315975
TCGA-CN-6021-01A-11R-1686-07	-6.802911017406908	-8.410668405289352	-21.378069680636155	-6.030451453081072	9.806933937705931	-3.649582616102012
TCGA-CN-6022-01A-21R-1686-07	-10.913421978884633	-7.40285714843187	22.150787972771194	-1.6352675727458017	2.291113397623202	2.0080060104631827
TCGA-CN-6023-01A-11R-1686-07	6.509231235113363	-33.78083851256615	-7.822638376698366	-6.184051477507687	-10.170082551611666	0.2443261023895881
TCGA-CN-6024-01A-11R-1686-07	-4.818460919189678	-7.7902122735565795	-1.752799218418745	-12.231700061522606	17.67983699370098	5.7424793654477115
TCGA-CN-6988-01A-11R-1915-07	-5.392135220892043	-4.243463796976855	-28.927864038714738	-4.5082893647911	7.934529169240107	2.315716530214211
TCGA-CN-6989-01A-11R-1915-07	-14.941316168572259	-16.78252819690307	14.503193246345088	-4.819307268892233	8.353876026520206	0.5977191092456866
TCGA-CN-6992-01A-11R-1915-07	-4.020417033865848	-19.413113721639593	-13.29558950912436	-12.587518025510361	9.723662390074669	-2.601948822840593
TCGA-CN-6994-01A-11R-1915-07	-15.25900601671743	-0.662413076141779	-3.7735764428597154	0.14260322855949328	4.0476671115667635	-11.570236991532916
TCGA-CN-6995-01A-31R-2016-07	2.48268537571465	8.287710159065165	4.497574951967705	4.444386138175214	-8.241102678083275	2.0977278592095576
TCGA-CN-6996-01A-11R-1915-07	-23.587074887296332	3.1558546555231275	7.605641277088407	11.690665271969525	-4.754782107826887	12.283776717140308
TCGA-CN-6997-01A-11R-2016-07	-7.92655863774279	-20.208377764394665	-4.542984067049507	-19.57755885360917	-0.32632604135211474	-5.65470470727071
TCGA-CN-6998-01A-23R-2016-07	-12.390576908548152	26.272343230651636	-5.874395461429393	-0.19149910405070078	-3.765177515324635	7.246050008866524
TCGA-CN-A497-01A-11R-A24H-07	-0.491065052274446	-22.078027146235037	-4.934993445206268	-6.342376102096712	0.5972771285566458	-1.1304580118978644
TCGA-CN-A498-01A-11R-A24H-07	-13.209789760064297	5.988431641950071	-8.13715554822445	-2.0307714270095794	-1.26686431016337	-11.868231541332825
TCGA-CN-A499-01A-11R-A24H-07	-7.414615453193251	-0.48354566227528667	-8.94287932848055	2.788387588496569	-21.632765028195223	1.763860064439435
TCGA-CN-A49A-01A-11R-A24H-07	-4.624452622145	-9.394169169876541	5.9095821116942036	-10.87116920656714	6.2239732485657076	1.0752530558825504
TCGA-CN-A49B-01A-31R-A24H-07	6.055459832381736	1.4006033743202024	-1.899235094182327	3.9100669850114755	-11.502737815265228	-10.367055670226105
TCGA-CN-A49C-01A-11R-A24H-07	10.754994490951356	-3.2144630172970605	-19.260357886405274	7.589590400770373	-6.66784142667734	-7.416625101333785
TCGA-CN-A63T-01A-11R-A28V-07	9.205682968252466	3.656353566498683	-2.824173244990789	2.456008436332031	6.204611903704561	-2.1735070905788554
TCGA-CN-A63U-01A-11R-A30B-07	25.1531587245925	-17.242267351156094	-13.601278543566234	-8.795377305464932	3.328150822929995	4.655688717804893
TCGA-CN-A63V-01A-11R-A466-07	10.358336232010167	4.634635422243512	10.457569918569472	-3.69752596567576	7.968545425578732	-0.17156223131295587
TCGA-CN-A63W-01A-11R-A30B-07	4.645910804278563	8.958252660571803	-5.449393801595755	-6.915613786424443	1.429921591863393	-0.6682425654856472
TCGA-CN-A641-01A-11R-A30B-07	8.958149247345501	4.0736890194509465	-23.262412375136595	-8.087849457979509	7.648497898233509	6.850338018954479
TCGA-CN-A642-01A-12R-A30B-07	20.850867057767072	0.5148665405328772	14.324016320301709	-1.4256948548278432	-12.773233797097392	15.544107490790731
TCGA-CN-A6UY-01A-12R-A34R-07	42.44505858815243	-16.2907037497766	-1.267559869892024	18.087473123933897	-9.111768510855738	-2.330749709680174
TCGA-CN-A6V1-01A-12R-A34R-07	41.275874408464276	-10.45808378186408	-7.866562548730481	27.563904110448043	-2.1181945349696787	-0.2535810231147821
TCGA-CN-A6V3-01A-12R-A34R-07	-5.253351921238505	5.966949430620744	-9.029128346043382	5.081248232897797	-7.437894281193883	-5.027525249335838
TCGA-CN-A6V6-01A-12R-A34R-07	5.361598023170264	-12.548443364398436	-11.253182058406779	23.363360968303894	0.01747058373535346	5.65106093690262
TCGA-CN-A6V7-01A-12R-A34R-07	21.121127244827257	-17.862260967440054	-26.748002407772816	-1.0640721623714877	-12.62982012794455	0.9404390059179355
TCGA-CQ-5323-01A-01R-1686-07	-8.243391840662126	-0.7558473342516486	-18.64296176894067	5.414704726441001	-3.6501417653058232	-1.6923901105342039
TCGA-CQ-5324-01A-01R-1686-07	-4.1784733945607915	5.366696863292231	-7.820356316302377	-1.0611933199812542	0.24961637103458686	-9.32780490346442
TCGA-CQ-5325-01A-01R-1686-07	-9.473309041386226	5.085442800407543	12.542149162290821	15.776764461033546	0.6245402970100772	11.321393991043493
TCGA-CQ-5326-01A-01R-1873-07	-16.235330077310643	8.920614921498633	2.1552904619804596	-10.4876296044854	-13.983167300827692	-2.752681117950133
TCGA-CQ-5327-01A-01R-1686-07	5.524102398584028	15.695090226036529	-2.110186283358395	10.878863149283907	-3.811674175851984	10.049324330306362
TCGA-CQ-5329-01A-01R-1686-07	-0.6278768275574956	1.6663933924933834	16.822304482577543	-0.5625884050403441	-6.491444704305693	8.688867201261196
TCGA-CQ-5330-01A-01R-1686-07	-10.258424890287424	-2.2182994969129	26.299563574916615	6.992058606043364	-1.9656915306242009	9.582835357988083
TCGA-CQ-5331-01A-02R-1873-07	-7.146752892842002	13.96042974410015	-6.516580994183467	10.431651677552995	-10.608074500208449	3.4129159190034932
TCGA-CQ-5332-01A-01R-1686-07	-0.5366367270347222	-9.526559484299948	-10.497975849569928	-16.53601600480956	13.273663361795446	-2.4417623386163134
TCGA-CQ-5333-01A-01R-2403-07	15.23321606151325	0.7389224792930965	25.3704635927553	18.193081955977302	-3.0691816130039395	11.35112792862462
TCGA-CQ-5334-01A-01R-1686-07	-11.39772875143631	4.286288591313442	10.995641472345435	4.35785470439623	-13.433980863863255	0.9145042814630331
TCGA-CQ-6218-01A-11R-1915-07	-5.371110226528301	18.446030341428735	-2.02950280397012	4.404960537826962	0.10704616935303578	-5.883258255320046
TCGA-CQ-6219-01A-11R-1915-07	1.6209825422238082	2.072239710545705	10.626841297996771	6.604410756093064	-4.976182287341708	3.4074403609219255
TCGA-CQ-6220-01A-11R-1915-07	-10.329804229010799	21.160083281947657	-10.171358417270293	-0.9581548035091294	-4.482535094601163	1.9337325195231927
TCGA-CQ-6221-01A-11R-2081-07	2.9007641751211164	-37.64238357030179	42.70397776230599	-9.846236024337726	-7.948275734623969	-4.314616688835049
TCGA-CQ-6222-01A-11R-1915-07	-3.0401695694430186	6.607879077079338	-0.3507824316761059	25.598000283995454	15.330926902173488	15.934266906923076
TCGA-CQ-6223-01A-11R-1915-07	-13.903704689758856	18.722205767403313	-20.24895748258849	3.7672567632463463	-2.461383063158154	-6.374942532161247
TCGA-CQ-6224-01A-11R-1915-07	-11.152643252596672	-5.385700412098156	33.802555629748504	1.2046238414193522	0.7877673236993317	5.258861323574688
TCGA-CQ-6225-01A-11R-1915-07	15.412414829086682	0.012720102551845469	-24.506898734395037	-14.731840300521757	14.426862237790814	6.821411279194878
TCGA-CQ-6227-01A-11R-1915-07	-11.521333377284508	6.130076546594117	16.541066517257505	-1.1195842587510616	13.192083392281257	9.886557408817753
TCGA-CQ-6228-01A-11R-1915-07	6.27182104679253	-10.94820795248244	-13.35555554308529	-11.517785313764724	8.699154913040836	-3.6176490244835526
TCGA-CQ-6229-01A-11R-1915-07	-10.784221865323806	15.204661908068287	1.1764899099349706	5.99336053413016	6.7741845747014455	12.466603830967003
TCGA-CQ-7063-01A-11R-2403-07	-11.303797125977704	18.1837627018006	-3.6751416471987604	9.601702673548303	-11.715552643327896	0.5963498595204365
TCGA-CQ-7065-01A-11R-2081-07	-6.144096645900554	17.05273010368076	0.3758337304663955	-7.403231067222012	7.5863941208958074	9.228447690908196
TCGA-CQ-7068-01A-11R-2081-07	3.429875707715826	7.569601410556904	-0.5123609067240489	9.800860207460511	-21.812330506510914	0.030268683343569646
TCGA-CQ-7069-01A-11R-2403-07	-27.80246151183127	15.849132866856163	10.488887603771717	-9.359103861663478	-3.4215042095864625	-8.041567017381158
TCGA-CQ-7071-01A-12R-A30B-07	-8.769203644314588	17.6155923231896	-7.845587689696099	1.0604550192188564	-3.6011560650304206	1.8788778291085153
TCGA-CQ-7072-01A-21R-A30B-07	-7.663422470268623	-20.84449279528995	24.723327138617208	-11.532326191120852	10.343180237695952	0.7860382708882387
TCGA-CQ-A4C6-01A-11R-A24Z-07	-12.861597752024764	14.962332879050317	10.52739221793327	1.082446967631613	-7.488415495030805	7.023676979011035
TCGA-CQ-A4C7-01A-11R-A24Z-07	-8.315676187888895	1.335617050597776	18.40970243901904	-0.41382659477664907	-4.946867635994426	6.926449977446223
TCGA-CQ-A4C9-01A-11R-A24Z-07	3.2650826431054343	-5.715750259423072	-14.834387315301626	1.3197162624662782	9.75178440699058	-6.386699309821953
TCGA-CQ-A4CB-01A-11R-A24Z-07	-4.956047549563561	-2.3998641104662246	15.253907207258738	-7.492905856850865	-15.076733551681452	-5.145097069304844
TCGA-CQ-A4CD-01A-21R-A24Z-07	11.092334233490329	7.734420990453226	6.32687601374773	-1.481852329221435	-18.805088485122067	-4.603028318615431
TCGA-CQ-A4CE-01A-11R-A266-07	-2.65665314528972	16.783509217061237	-20.310567665836736	5.0236753027293295	3.969018241533646	9.453416174896812
TCGA-CQ-A4CG-01A-11R-A266-07	-13.05463253400025	-1.6659736685179058	6.565292578336273	-16.845402134626443	-12.59915887582984	-5.957242734578634
TCGA-CQ-A4CH-01A-11R-A266-07	-12.747839309440453	4.750197155722504	3.5919387912491194	-10.525205243833964	-4.56632797538106	9.190922832699616
TCGA-CQ-A4CI-01A-11R-A266-07	8.619350603885373	-19.575631400675107	-5.96439207886245	-24.151185649681675	5.323083994604697	0.058603582686047304
TCGA-CR-5243-01A-01R-1514-07	-12.243573658757777	-23.529831954655968	-3.045143591047169	9.367875067473015	-5.438568987360428	-5.057018792616696
TCGA-CR-5247-01A-01R-2016-07	-0.9900939427884089	2.985466672879947	7.777531136885879	-19.065250348650785	12.678472121154428	-6.1421292767926765
TCGA-CR-5248-01A-01R-2016-07	9.93042416095576	-21.56357467361517	-16.238142513630244	12.450702749419941	-11.420250137768813	0.47303881003383813
TCGA-CR-5249-01A-01R-1514-07	-13.332763415973199	-12.952348000876896	-13.956287768763568	10.586896643359598	-4.65095608243879	-10.765037236174917
TCGA-CR-5250-01A-01R-1514-07	-8.755319649953371	-21.84842064852009	-9.773181981923182	11.689356026229293	-4.392002168643271	-4.78080046954507
TCGA-CR-6467-01A-11R-1873-07	9.331300290895948	-33.230016307385334	-10.71089786012758	9.01541104064602	-13.069362022476948	2.5286165753795866
TCGA-CR-6470-01A-11R-1873-07	-5.395057942295533	-31.67282442534616	-0.25687082742810224	11.35744790242773	-9.774840051620972	-3.64021237248937
TCGA-CR-6471-01A-11R-1873-07	-16.920248292274994	6.473332396041306	-9.877410098933195	10.00600258703957	-4.589998182732114	-2.4600329903406593
TCGA-CR-6472-01A-11R-1873-07	12.429034740426333	-27.06422783014201	-20.94431300125185	-4.192385936268457	0.6946810009892938	2.298974887939417
TCGA-CR-6473-01A-11R-1873-07	6.7139490345473005	-20.848469623347885	-9.710972330434194	-5.526943674929263	-15.896276622959132	-1.2414034966250558
TCGA-CR-6474-01A-11R-1873-07	-16.582114955062902	-2.321001360820797	26.72669345837136	-6.340625470084431	5.1987163431480505	-6.346890583052675
TCGA-CR-6477-01A-11R-1873-07	-14.892803481755216	5.11088007876996	10.655032546854006	-2.6940304514918956	0.8663387297870658	-7.9358936881926825
TCGA-CR-6478-01A-11R-1873-07	-7.566782529824984	-4.350356223400281	8.628954183854274	0.4417869922841432	-19.237482795570624	-5.037335312184087
TCGA-CR-6480-01A-11R-1873-07	-9.28696221047816	-15.422221401814662	-27.763138070473968	14.138575674470928	-9.551563928928182	-5.880836899201174
TCGA-CR-6481-01A-11R-1873-07	-3.679809555365249	-16.465311142242463	-5.196768267559564	11.078439591850563	-10.615697628153685	-6.842612289023518
TCGA-CR-6482-01A-11R-1873-07	-3.747415818535948	-27.26525443329602	-1.7088879501323495	8.977880847948533	-6.394291524268791	0.6407961170471547
TCGA-CR-6484-01A-11R-1873-07	-10.49047838392413	-1.4539110806849205	-2.1840478564169366	15.298901931839598	-4.12790848615551	-8.001349247866122
TCGA-CR-6487-01A-11R-1873-07	9.063472087210386	-38.92831731107099	-0.1996493354641979	11.641191455865641	-14.384901672082345	5.784784798675326
TCGA-CR-6488-01A-12R-2081-07	-23.844795905886002	2.078062910043534	10.85625893004368	6.223348838418857	9.409693481814069	4.053934411474632
TCGA-CR-6491-01A-11R-1873-07	-5.88688919441731	18.169171471958624	-8.593160329413479	-7.353051125355848	0.34840264963239936	-0.7444142662183625
TCGA-CR-6492-01A-12R-2081-07	-6.98964676550562	11.120174615702902	-8.076962508395193	7.685941005391706	-2.1367226868593914	-7.306761150595902
TCGA-CR-6493-01A-11R-1873-07	-4.479894154927883	13.447421674492695	0.734458718279783	-13.987331339310824	-14.651680410920111	7.02863668748478
TCGA-CR-7364-01A-11R-2016-07	-16.315624050931984	-5.835096719937311	-17.39535014094843	-3.7918677014217463	5.176201986295967	-3.9512252179534686
TCGA-CR-7365-01A-11R-2016-07	-20.887215508271975	11.448189345499971	4.87836114944601	-5.535043021427173	4.306903452404939	5.206818570156038
TCGA-CR-7367-01A-11R-2016-07	-18.410228313027844	0.4380585641304209	0.11796410161263952	-1.3407314552596206	5.756133118862397	-2.018387983142081
