sample_id	0	1	2	3	4	5
TCGA-4P-AA8J-01A-11R-A39I-07	-53.296245161051516	46.286450917916696	67.46601246884295	-26.73873282039337	8.225450957791997	21.369994296477348
TCGA-BA-4074-01A-01R-1436-07	-45.18456526578897	15.489800342149072	-10.378590350677426	-56.0951784607375	-73.48558288519564	83.93056399360127
TCGA-BA-4075-01A-01R-1436-07	-46.82589866507162	-22.349029247793403	-1.9563658156857644	-53.30797038315224	-68.25169335449598	56.65288128452758
TCGA-BA-4076-01A-01R-1436-07	-10.241732272616447	-28.707368685011748	-25.65582943858491	-21.009045019559352	-6.7170390863797556	22.37895002247921
TCGA-BA-4077-01B-01R-1436-07	11.669213829176314	8.069791208772871	3.7061604240916783	20.468293840110082	-11.208612685948983	-15.308843572042926
TCGA-BA-4078-01A-01R-1436-07	45.98853319511939	84.23044041031814	-10.74025114705834	-23.078427953747426	-5.626283812266713	13.320313973977202
TCGA-BA-5149-01A-01R-1514-07	1.2105967941260414	-56.45503814050552	-6.04401054497206	-7.140802145686523	-54.072249643104904	-16.75169370012887
TCGA-BA-5151-01A-01R-1436-07	50.415456799840996	-61.441942960369374	-6.483160845453378	24.736982680527653	-2.2155072968411944	3.6249390979512706
TCGA-BA-5152-01A-02R-1873-07	-25.01330883143058	-25.41393949288258	8.939863964454151	26.8054889420548	-6.329786263550145	-4.978025245608307
TCGA-BA-5153-01A-01R-1436-07	56.527683486776446	54.55949974891111	-18.84686628860844	60.09255146526139	-18.423750370206164	-27.50429580635401
TCGA-BA-5555-01A-01R-1514-07	26.7273212757102	10.324699707025369	-30.085425231108026	-9.698677310387357	8.46541531853769	-40.33970759366638
TCGA-BA-5556-01A-01R-1514-07	28.68805654358677	-48.8645080239782	13.865196472986282	53.79027009075319	-4.859376396329881	-26.1059428299502
TCGA-BA-5557-01A-01R-1514-07	30.090547886786247	-62.524908008765806	51.35194518048078	13.375366916309986	28.37137099410036	-18.709160979657195
TCGA-BA-5558-01A-01R-1514-07	11.687967641730845	-58.49118274170934	-2.392911521032665	21.110343465527077	-0.2678161049709452	-23.34202654910004
TCGA-BA-5559-01A-01R-1514-07	58.08878333013076	79.60539211523356	17.06373024660362	49.29615090319494	-15.975775027522754	-16.214979110696394
TCGA-BA-6868-01B-12R-1915-07	2.243163993865147	-10.744943652389683	12.418972717466904	-46.71117557847074	-10.055961367393344	2.13406283074715
TCGA-BA-6869-01A-11R-1873-07	-27.467312322736394	14.519185107519041	-40.153825042798175	-0.3254286278844372	29.029116032808474	-4.634911917513456
TCGA-BA-6870-01A-11R-1873-07	-21.28503153398876	-14.200681687419005	12.759990707822336	0.5368145889789341	6.784525931249886	1.0345191049940476
TCGA-BA-6871-01A-11R-1873-07	3.1741602400698645	80.10455738693109	8.56999468854986	-14.652446084132254	-27.191137084254432	-6.0107970735129355
TCGA-BA-6872-01A-11R-1873-07	-34.777931028566506	-32.586547920965295	15.985190537179301	-19.384592583085514	-9.332261326106186	-21.81578510263647
TCGA-BA-6873-01A-11R-1873-07	15.679607424280066	-35.80201729866782	7.040102163539848	-7.401383017602567	-47.767256459122116	-4.621265306906985
TCGA-BA-7269-01A-11R-2016-07	-117.45329743254933	20.430806995937942	35.19966851413366	-48.803822067127236	30.51095471562936	-15.722224853998165
TCGA-BA-A4IF-01A-11R-A266-07	14.06805067422791	17.692889659668925	-36.69541970517891	-29.754996217106214	7.584103330073594	20.965719372928653
TCGA-BA-A4IG-01A-11R-A266-07	3.9379699964857418	16.58003019466745	-64.86936603132297	25.530142557434914	-10.853265911810762	10.11124878083857
TCGA-BA-A4IH-01A-11R-A266-07	39.14750721618194	83.83155002937139	-15.875237428737094	6.9749122428571715	-24.43811002483465	39.126667452080746
TCGA-BA-A4II-01A-11R-A266-07	6.379731340291943	-18.049153523247842	-23.58455625650776	-0.4879428923739547	7.453095610246319	15.305738829821996
TCGA-BA-A6D8-01A-31R-A31N-07	-152.40615449982107	64.37803841061624	32.43800150501524	-41.250631809015566	30.76952778362132	-49.62844700051345
TCGA-BA-A6DA-01A-31R-A31N-07	-126.98257058826658	-57.39455519235438	10.54666484606011	7.704612284843172	49.08712677448644	-14.023244336018552
TCGA-BA-A6DB-01A-11R-A30B-07	-20.860019178478034	13.041871639065638	43.74392779650697	19.236115494634117	30.96977220551539	45.28288388967727
TCGA-BA-A6DD-01A-12R-A31N-07	-49.019198401677016	-6.7175146103343835	16.5861441833416	16.54571137851368	-2.893444799575354	8.333967393847031
TCGA-BA-A6DE-01A-22R-A31N-07	-3.07525072677367	-13.683359554864872	-37.89545260872673	-18.330060993400537	2.6110570339152823	9.148721919166377
TCGA-BA-A6DG-01A-21R-A30B-07	7.435663040366283	-0.7618587615823248	66.80228274615031	-28.861938889787318	8.39020893765977	41.78187682606323
TCGA-BA-A6DI-01A-11R-A30B-07	12.33663876721677	2.2643886989583937	-25.95332971751885	-3.7242967130834903	19.33461666648114	36.3574044325057
TCGA-BA-A6DJ-01A-11R-A30B-07	-31.44819829338851	-50.36477042433197	-4.053232604506027	23.706656169818807	-22.59626553874248	11.25624771842698
TCGA-BA-A6DL-01A-21R-A30B-07	-21.22925445077779	-9.127552655110437	-60.11835266518789	-7.136215004024308	13.130088014177671	31.44821806418468
TCGA-BA-A8YP-01A-11R-A39I-07	22.585311868049846	40.09689361302709	-16.29525944845444	-43.41504171810028	-4.8262489613582815	-15.940385573915941
TCGA-BB-4217-01A-11R-2081-07	23.16852871045077	28.50287985488555	11.428190831594431	16.774362422877008	-8.761399667490352	11.111903546033435
