feature	coef	exp(coef)	zscore	p	lower 95%	upper 95%	q
CPNE1|8904	0.15808567032183382	1.1712665331904446	1.8877239982810488	0.059063012896013886	0.9939685927178896	1.380189778452415	0.3464106328211958
VOPP1|81552	0.1316678819585663	1.1407293995336991	1.8861248912611828	0.059278126790545685	0.9948586528423359	1.3079883853276757	0.34656397271031464
ACLY|47	0.2510443565098661	1.2853670974650744	1.8753687418685232	0.060742012304580775	0.9887396207004253	1.6709844944570846	0.34656397271031464
SOD1|6647	0.18870362884043612	1.2076829770344335	1.8824325419799965	0.05977731098323078	0.9922580190868541	1.4698779399746904	0.34656397271031464
FAM83C|128876	-0.05645005763574613	0.9451136845283904	-1.875639944304537	0.060704737563181656	0.8909758400202077	1.0025410752580797	0.34656397271031464
PTP4A1|7803	0.2016021364868303	1.2233611804951599	1.872275191155841	0.061168541183370534	0.9906023162826187	1.5108106990490093	0.34656397271031464
CD63|967	0.22218729563858494	1.248805251738914	1.8728845420783842	0.06108433020165208	0.9897226171246469	1.5757087185714838	0.34656397271031464
STATH|6779	-0.04904275584952761	0.9521404192557115	-1.8760051834595597	0.060654568133333614	0.9045837617093198	1.002197271668205	0.34656397271031464
TPPP3|51673	-0.08327655078991972	0.9200966585744974	-1.882245155145369	0.05980273728129375	0.8436718769423495	1.0034444483181517	0.34656397271031464
TKT|7086	0.16196130565710307	1.1758147430618915	1.8783021441445753	0.06033984341391579	0.9929832365808235	1.39230981860505	0.34656397271031464
YWHAQ|10971	0.26810091392011104	1.3074790761967676	1.8796539883667291	0.060155250195828305	0.9886104918138974	1.7291962293013587	0.34656397271031464
MUSTN1|389125	0.04860069907183986	1.0498010804922753	1.8739263055799595	0.06094058316706329	0.9977710812339943	1.1045442480050107	0.34656397271031464
GPC1|2817	0.15667395615319754	1.1696142062114092	1.8805444731760477	0.060033911203697804	0.993405157781411	1.3770790101661212	0.34656397271031464
DDR1|780	0.17829603500125843	1.1951790837107301	1.8650622740133764	0.062172675806790104	0.9909686259411958	1.4414715105464753	0.3495048608079948
IMPA2|3613	-0.13464372732233526	0.8740272482524724	-1.8646541499593325	0.06222989742520864	0.7586842264613414	1.006905908998379	0.3495048608079948
DCBLD2|131566	0.12506966717316623	1.1332273990662696	1.8610570367601456	0.06273612251503506	0.993375142298135	1.292768746984694	0.3495048608079948
PDLIM3|27295	0.05668521461559381	1.0583226134647843	1.8611653898545104	0.0627208242953532	0.9969954298914482	1.1234221547965177	0.3495048608079948
ITGA3|3675	0.11166595016234775	1.1181392840056166	1.8612988194717073	0.06270198979520623	0.994098209480718	1.257657891859268	0.3495048608079948
IDS|3423	0.20266734850880896	1.2246650138380353	1.8660968947218812	0.06202781036288758	0.9898573570514105	1.5151722472281623	0.3495048608079948
FSTL3|10272	0.08564040964353305	1.0894145149094348	1.8573961856934136	0.06325480875574857	0.9952819917075353	1.1924499741618038	0.3514156041986032
CRYAB|1410	0.06425772858897388	1.0663671966612702	1.8545914359503382	0.06365459200828683	0.9963557173458546	1.1412982113901926	0.35168282877506535
TFRC|7037	0.11743367158422725	1.1246070340669105	1.8557451417348436	0.06348989317478437	0.9934266124815604	1.2731096239846795	0.35168282877506535
RAD23B|5887	0.27058802365440277	1.3107349673354975	1.8453877944416563	0.06498114737279696	0.9833401039632567	1.747133212274828	0.3529508044410904
CALU|813	0.16736018556749935	1.1821799928049037	1.8490529486389753	0.06445016749086621	0.9900115175732466	1.411649774352048	0.3529508044410904
LAMC2|3918	0.08253003840891038	1.086031295601242	1.8462989103301528	0.06484881589248838	0.9949320275369193	1.1854719140414296	0.3529508044410904
LSR|51599	0.1945877817667472	1.214810116383015	1.849733608923175	0.06435195393222805	0.9884709887231071	1.4929761578262248	0.3529508044410904
ANXA2|302	0.20259343589655734	1.2245744989928649	1.8447577540015525	0.06507278536282521	0.9874276192635039	1.518676077444669	0.3529508044410904
FKBP1A|2280	0.23718721403671555	1.26767842275596	1.844169012595148	0.06515851281857458	0.9852174175619454	1.6311207606314961	0.3529508044410904
C10orf10|11067	0.1009807702798091	1.1062553685776881	1.8432268321771694	0.06529589882160172	0.9936249883469668	1.2316527410838565	0.3529508044410904
SPRR2E|6704	-0.03668432350395345	0.9639803932757955	-1.8468142074331118	0.06477407205668402	0.9271719817534655	1.0022500861843846	0.3529508044410904
ASS1|445	0.10010773625369367	1.1052899914641976	1.838036051703819	0.06605709310146086	0.993381255682837	1.229805734950343	0.35610292777067853
LYPD3|27076	-0.08464092789884499	0.9188421557576103	-1.8352722039118405	0.06646536743128956	0.839429724884067	1.005767227642426	0.35734068511446
TFDP1|7027	0.20410475621937854	1.226426622543448	1.8319942459030758	0.06695227789449876	0.9858438858895807	1.5257205344698945	0.3589934471554893
CARHSP1|23589	-0.14275011974093949	0.8669706806891447	-1.82600916248098	0.06784888170997047	0.7438080359291362	1.010527078045993	0.36034888291952333
CAV1|857	0.08970655387219242	1.093853249603921	1.8254989835835576	0.06792576443033015	0.9934140598703342	1.2044473498042034	0.36034888291952333
SOX4|6659	-0.11969911486871061	0.8871873380405086	-1.8262825962656906	0.06780770537253084	0.7802350635017324	1.0088003085209412	0.36034888291952333
TPI1|7167	0.2156642672589233	1.2406857702355276	1.8267159539988607	0.06774248822553319	0.9843916708647745	1.5637080503867629	0.36034888291952333
TIMP3|7078	0.08322480832552437	1.086786099651138	1.8240706845423134	0.06814138678805817	0.9938189321124812	1.1884499160066866	0.3605364380320538
FN1|2335	0.06349099266633598	1.0655498879948648	1.8145746827180553	0.06958929610000401	0.9949258238348633	1.1411871484344154	0.3605863886320086
FLNC|2318	0.0562932749827885	1.0579078961656552	1.8217768095970508	0.06848885787038743	0.9957390916486151	1.123958199649135	0.3605863886320086
RHOV|171177	-0.08517319569752584	0.9183532158010707	-1.815932074547807	0.06938079240259742	0.8376943668464036	1.0067784413391017	0.3605863886320086
DDX21|9188	0.1401072697996001	1.1503971951153436	1.820336399836402	0.06870779140238747	0.9893107142083074	1.3377129020464589	0.3605863886320086
VWF|7450	-0.12073215628302071	0.8862713100069725	-1.8145494750930649	0.06959317300597766	0.7779138017081302	1.0097221995762746	0.3605863886320086
TSPO|706	-0.19632861767430662	0.8217421513088898	-1.8176044687379678	0.06912460813917291	0.6649561342687603	1.0154958025619738	0.3605863886320086
MIF|4282	0.1425488097893301	1.1532093674899722	1.8210052270750803	0.0686060623048466	0.9891812173210199	1.34443701718108	0.3605863886320086
ILF3|3609	-0.3564648590040574	0.7001470749028422	-1.8181258410842132	0.0690449012297174	0.47676157931641344	1.0281993091764428	0.3605863886320086
ALOX12B|242	-0.04332060088097854	0.9576043320556403	-1.8116892481539064	0.07003422588147147	0.9137605653849792	1.0035517962907303	0.3619339838835735
TRMT112|51504	0.190559861050833	1.2099267989593427	1.808025292063367	0.07060256426832491	0.9841137061502988	1.4875545881447403	0.3639307436511593
MYH11|4629	0.058911116095223245	1.0606809590847945	1.8055204869788097	0.07099327259033893	0.9949734424162756	1.1307277651882746	0.3650039721868325
CRABP2|1382	-0.0770202571359063	0.9258710979198655	-1.8006512630097375	0.07175786384929471	0.8514156146016715	1.0068376422299812	0.3661115502515036
HADHB|3032	0.32619905088156864	1.3856911644710654	1.801352583139463	0.07164732476212524	0.9716863185999204	1.9760903972177577	0.3661115502515036
SMARCA4|6597	-0.25360819252463307	0.7759957834403012	-1.8012718205656797	0.07166004710190785	0.5888644349336021	1.0225943701032394	0.3661115502515036
ATP5J2|9551	0.1728344956120974	1.1886693588086472	1.7990988936848453	0.07200303863393985	0.9846649302569151	1.4349397456471844	0.3664276775264114
CTSL1|1514	0.11764474043235265	1.124844428630602	1.79628431816395	0.07244931060480603	0.9893373183316194	1.2789116160654053	0.3677629979939392
SPRR3|6707	-0.030904041131551634	0.9695686073186656	-1.7949345867388384	0.0726641225712104	0.9373960067877516	1.0028454116411754	0.36791960795549566
AMY1A|276	-0.07015084520022305	0.9322531833809369	-1.7926964560166465	0.0730214735187788	0.8634259726789096	1.0065668921533468	0.36879532080191313
CHI3L2|1117	-0.06284709718518706	0.9390870517656769	-1.7850340765405905	0.07425578971687945	0.8764697485995295	1.0061778996971356	0.36962010994491773
RNF187|149603	0.27827035947115986	1.3208432514233661	1.7823245127332865	0.07469632755765794	0.9726466135844571	1.7936904014925248	0.36962010994491773
TPM2|7169	0.07704666935956825	1.0800924824408122	1.781787900777692	0.07478382606457894	0.9923250540558696	1.1756226106123033	0.36962010994491773
TGFB1|7040	0.19168346170079792	1.2112870375364322	1.7863299371678576	0.07404585239558648	0.9815405708944388	1.4948096195012808	0.36962010994491773
EGLN3|112399	0.07558724793440963	1.0785173220217963	1.7830503988394197	0.07457809960813834	0.9925283147316972	1.1719561010362771	0.36962010994491773
EHF|26298	-0.07319781661360475	0.9294169577246905	-1.784131223887379	0.07440234467065246	0.8576068082227689	1.0072399997573682	0.36962010994491773
ETFB|2109	0.12135982252640065	1.1290310901062384	1.7855583446187375	0.07417079657702265	0.9882160765633564	1.289911419837903	0.36962010994491773
TTN|7273	0.04113944984893894	1.041997401794749	1.7813942172898667	0.07484807226384585	0.9958846081624284	1.0902453722529277	0.36962010994491773
CCT3|7203	0.27847845648284847	1.3211181435580204	1.789101678709878	0.07359844187556508	0.9737553628242297	1.7923938761950005	0.36962010994491773
CCL5|6352	-0.07434169192792967	0.9283544284264073	-1.7756355560303205	0.07579300556259715	0.8552163660133661	1.0077472544128694	0.3724472017818042
MSMB|4477	-0.04792863733214155	0.9532018076744134	-1.7766748534009313	0.07562175200566364	0.9041122180731171	1.0049567608877175	0.3724472017818042
MAT2A|4144	-0.21891730407416157	0.8033881523337355	-1.7731387961156255	0.0762057107129142	0.6307153454926189	1.0233341045572624	0.37350427487927584
MYH2|4620	0.024099942412985614	1.0243926930523144	1.7720779163177711	0.0763816242128119	0.9974480448966625	1.05206521276774	0.37350427487927584
SLC3A2|6520	0.15674693281038687	1.1696995638608998	1.7709347122862826	0.07657155915539923	0.9834080470526947	1.3912811409230477	0.3735198007580451
EGFR|1956	0.08743294560688436	1.0913690808979553	1.7662780612654605	0.07734921035806748	0.990458122956442	1.2025611614802507	0.3763951842241727
XIRP1|165904	0.04421061093667339	1.0452024627787648	1.7647078461240717	0.07761287924551548	0.9951202607829309	1.0978051912432067	0.37676154973551207
PLOD1|5351	0.1559783988595789	1.168800955383619	1.7610153625793725	0.07823580284914203	0.9825328756125824	1.3903816423994333	0.3788658733614626
LAPTM4A|9741	0.28838446705480686	1.3342701884531742	1.7597293570374517	0.07845370575630992	0.9677181000897747	1.8396648110950016	0.37900340945077254
S100A8|6279	-0.04823615967709469	0.9529087218868278	-1.7577808152678125	0.07878481084495319	0.903011011940825	1.0055636312744016	0.3796858353973648
PHGDH|26227	0.07834886983134993	1.081499895549139	1.7542751367380105	0.07938337394987866	0.9908556572247719	1.1804363385770829	0.37982475574104624
CRKL|1399	0.19844568889955713	1.2195057929140234	1.7562177787945918	0.07905123011217702	0.9772404776151035	1.5218305146142423	0.37982475574104624
SQLE|6713	0.15110709396440147	1.1631212146740304	1.7551015878659417	0.07924193278053476	0.9825168183651937	1.3769239719232451	0.37982475574104624
KIAA1522|57648	-0.17134496664159812	0.8425308782869065	-1.7525510446320136	0.079679100747333	0.6956083686369616	1.0204855388066523	0.38032983650278285
LITAF|9516	0.21347023059744066	1.2379666441921409	1.7490160706658404	0.08028824152530209	0.9745820827922373	1.5725318977150373	0.3811774699048135
LAMA3|3909	0.07915770016848292	1.0823749993318008	1.746007643805151	0.08080962361982046	0.9903468832027496	1.1829548404189527	0.3811774699048135
TCN1|6947	-0.0400772510900675	0.960715219987616	-1.7480407877538622	0.08045696489195509	0.9185001090434403	1.0048705763106247	0.3811774699048135
MT1E|4493	0.06155361029601009	1.0634875088807156	1.7465888312120532	0.08070868595229701	0.9925083959448824	1.139542684138784	0.3811774699048135
IQGAP1|8826	0.20258658153361458	1.224566105343565	1.7465062649368863	0.08072301939969898	0.9755439169742127	1.537154935071925	0.3811774699048135
MINK1|50488	-0.19638084055322239	0.8216992386885421	-1.7388751275300045	0.08205673010725906	0.6585396970746535	1.0252831254678163	0.3858320622693427
H2AFZ|3015	0.20151660261961488	1.2232565461573446	1.7381622469213742	0.08218222926336999	0.9746128761148579	1.5353342997906898	0.3858320622693427
ATP5G3|518	0.1788866246267783	1.1958851525561527	1.7347884032546848	0.08277829100390609	0.9770480092628987	1.4637369756100063	0.3877203325709887
SREBF1|6720	-0.14988164592168862	0.860809850752805	-1.727555280991937	0.0840679860837857	0.7262020989608301	1.0203682972183674	0.3891293331917267
IL1A|3552	0.058992677675833625	1.060767473428416	1.7246165610956627	0.08459659687267776	0.9919819628238413	1.1343226740540302	0.3891293331917267
KRT80|144501	-0.06964101595225547	0.9327285944992841	-1.7238377217811798	0.0847371427314753	0.8617231297231925	1.0095848666335214	0.3891293331917267
PSMA7|5688	0.22583195699760872	1.2533650283581947	1.7233226464805094	0.08483019463579643	0.9694653488835938	1.6204023136261294	0.3891293331917267
COX6A2|1339	0.035716173217114414	1.03636165754838	1.723865756575211	0.0847320804228933	0.9951203077520663	1.079312196595252	0.3891293331917267
AKR1C3|8644	0.05088734050154721	1.052204345791712	1.727158828847362	0.08413914266385446	0.993164323872094	1.1147540831778295	0.3891293331917267
PYGM|5837	0.042754896631602146	1.0436820535112543	1.7257504784843338	0.08439231244075215	0.9942142402945896	1.0956111717920205	0.3891293331917267
LTF|4057	-0.03239563558516041	0.9681234821998346	-1.7260658190285558	0.08433557227593164	0.93315759085968	1.0043995633398548	0.3891293331917267
RPS4X|6191	0.168581259933084	1.183624404177004	1.7295118009481465	0.08371753627236678	0.977787473523363	1.4327926754012497	0.3891293331917267
NAMPT|10135	0.1140479536973508	1.1208058703809924	1.7209457347615154	0.08526067140146693	0.9842849292353899	1.2762623522604752	0.3902090224323429
DYNC1H1|1778	0.2208778849691708	1.247171122924603	1.716459689531038	0.08607793981547762	0.9691511640950948	1.6049465423790101	0.39215462330513723
GRHL3|57822	-0.06555606849785472	0.9365465345301386	-1.7168470966151024	0.08600711317126904	0.8690146379519089	1.0093263945560278	0.39215462330513723
NAPA|8775	-0.19752261997945253	0.8207615748077888	-1.708197921769319	0.08759962402228397	0.6543208220024068	1.0295401583269248	0.39459290100127914
EEF1A2|1917	0.04394104620221125	1.0449207510259095	1.708554535805925	0.08753349630020658	0.9935550453463379	1.0989420073287892	0.39459290100127914
MYADM|91663	0.09638058623551687	1.101178077472679	1.7112881349302258	0.08702793558511478	0.9860920756835714	1.2296956726539359	0.39459290100127914
CA3|761	0.040982642845165826	1.0418340221141082	1.709181273762122	0.08741737649735508	0.9940047910925377	1.0919646860468826	0.39459290100127914
C19orf63|284361	0.1932251239738988	1.213155873250714	1.708578676345079	0.08752902132293162	0.9719708612618598	1.5141885744311394	0.39459290100127914
FZD6|8323	0.14854824169053832	1.160148763962114	1.694466036131961	0.0901767603404355	0.9769934527209202	1.3776398918277013	0.3963715805111655
PPT1|5538	0.1951833088517568	1.2155337841709613	1.694936189311972	0.09008752641561416	0.9699412908477326	1.5233111471825438	0.3963715805111655
BPIL1|80341	-0.0374796091268699	0.9632140582962367	-1.6979341241534898	0.0895201958315298	0.9224305646821391	1.0058007156551787	0.3963715805111655
MARCKSL1|65108	-0.14365977475981626	0.8661823950465894	-1.6945536877088385	0.09016011889305299	0.7335787452128298	1.0227558341687952	0.3963715805111655
CPXM1|56265	-0.08026101151824223	0.9228754338293951	-1.6934348799216568	0.09037272035654574	0.8410078586222095	1.0127123755550864	0.3963715805111655
ALDH2|217	-0.10629259145241521	0.8991615226078141	-1.6980103475760882	0.08950580886651123	0.7953420224440493	1.016533039778215	0.3963715805111655
GRINA|2907	0.1843978166744886	1.2024941001607163	1.6996302081506722	0.08920050454800556	0.9721507758554107	1.48741542653091	0.3963715805111655
HN1L|90861	0.25848235658877816	1.2949633020812594	1.7004862646093957	0.08903949783948423	0.9613258035149416	1.7443929494098254	0.3963715805111655
CD276|80381	0.14865399909236	1.160271464769262	1.6993140151934245	0.08926003324968888	0.977456632403204	1.3772783644098132	0.3963715805111655
AZGP1|563	-0.04016777952843332	0.9606282518756393	-1.693615038635965	0.09033845847316459	0.916995599057568	1.0063370415845516	0.3963715805111655
TBL1XR1|79718	0.18263645583489507	1.2003779383522177	1.7039319337820094	0.08839380424034596	0.9729302623117129	1.4809974061851872	0.3963715805111655
TUBB6|84617	0.1399959625411498	1.1502691546834733	1.6967702931188569	0.08974009716289127	0.9785186769170338	1.3521654306946014	0.3963715805111655
ITGA6|3655	0.1029684525124805	1.1084564395087178	1.6922783439234201	0.09059291493547633	0.9838443121190451	1.2488517371635464	0.39646789906116553
SUMF2|25870	0.14018363997168365	1.1504850545019745	1.6715614519190052	0.09461083144198434	0.9761035935418159	1.3560198624304194	0.4025992827318483
RPL23|9349	0.18140684573665813	1.1989028485960032	1.6719236750797783	0.09453937360766276	0.9692304117856143	1.482999318731184	0.4025992827318483
POF1B|79983	-0.04595619140638253	0.9550838021523921	-1.6760821233992624	0.09372210780960481	0.9051124507603114	1.0078140769885742	0.4025992827318483
PARM1|25849	-0.07651094973180515	0.9263427710283868	-1.676581481111326	0.09362435057501178	0.847085126354185	1.013016168905975	0.4025992827318483
LDB3|11155	0.040997499368851074	1.0418495002609092	1.6739323574322675	0.09414389404308893	0.9930190712931456	1.0930811024408555	0.4025992827318483
ATP2A2|488	0.18410247910285935	1.2021390109114556	1.6801556633041081	0.09292703312845152	0.9698053472209572	1.4901322267363384	0.4025992827318483
ARF1|375	0.3716235458305621	1.4500869872363447	1.6771340978139175	0.09351626240480448	0.9392532353390852	2.23874903107792	0.4025992827318483
AES|166	-0.21588892782054767	0.8058248016198943	-1.6838672327955708	0.09220733018290067	0.6267695993729956	1.036032397798711	0.4025992827318483
EIF4G1|1981	0.23916294743932182	1.2701854931954335	1.6737118536366464	0.0941872430302599	0.9599216257111212	1.6807322013700052	0.4025992827318483
SLPI|6590	-0.05665488376508502	0.9449201203747781	-1.6717505548611586	0.09457352062487828	0.8841954065428609	1.009815282099414	0.4025992827318483
MYBPC2|4606	0.030129017375637654	1.030587489069777	1.6801359316676554	0.09293087126492688	0.9949945560046287	1.067453652100391	0.4025992827318483
COPA|1314	0.24586135659156955	1.2787222748367546	1.6793356035434162	0.09308665587839962	0.9597474501098779	1.7037092997501422	0.4025992827318483
SPRR2A|6700	-0.03697446032413317	0.9637007476394844	-1.6799738012363732	0.09296241318997682	0.9230136916352292	1.0061813160707986	0.4025992827318483
MUC16|94025	-0.042420178893350396	0.9584669683617373	-1.6689032651750773	0.09513655241508988	0.9118876033883625	1.007425614765478	0.40397686800462795
APOBEC3A|200315	-0.05868623343754166	0.9430026054288023	-1.6677665395750527	0.09536208061314268	0.8801574544345091	1.010335036492811	0.40407661276755374
SHC1|6464	0.19409391480637025	1.2142103099278885	1.6621220032123465	0.09648831464108627	0.9658174585829556	1.5264858422607903	0.4079844170870456
FXYD5|53827	0.10735774418511916	1.1133324714629436	1.6592173880022856	0.09707199502724345	0.9807286520687595	1.2638655854493006	0.4079945257845791
IDO1|3620	-0.046502859420207605	0.9545618310726788	-1.659811468206735	0.09695238592561668	0.9035579083019639	1.0084448168388023	0.4079945257845791
PTPN13|5783	-0.10645079883112692	0.8990192798725057	-1.659064989706851	0.09710269713672982	0.7927810346017701	1.0194941986578576	0.4079945257845791
YKT6|10652	0.21148398226235254	1.2355101753923527	1.6571466566678554	0.09748982821305327	0.9620918534523833	1.5866316589423157	0.40860463180650725
BTG1|694	-0.15436672622075817	0.8569576945224356	-1.6558336360323729	0.0977555140537066	0.7138472289609141	1.0287586200624141	0.40860463180650725
BZW1|9689	0.21285675963530487	1.237207420508489	1.6553140553253214	0.09786080931765848	0.9615824938070011	1.5918365935523073	0.40860463180650725
PRKCSH|5589	0.25824423498831944	1.2946549800577563	1.651445930060736	0.09864755281363084	0.9529008748765895	1.758977834505006	0.4110314700567952
CBX5|23468	-0.13604818272177638	0.872800577568172	-1.64987468606139	0.09896856915814697	0.7425491330399667	1.0258995860444062	0.4110401653860817
XRCC6|2547	0.26406689922463195	1.3022153105815044	1.649424592975827	0.09906067985804567	0.9514993921472441	1.7822026257799912	0.4110401653860817
ERBB2|2064	-0.1719930833405494	0.8419849968718455	-1.6482923557121654	0.0992926926339327	0.6862536796042074	1.0330563697176205	0.4111498659790174
TCAP|8557	0.029832626140899782	1.0302820772343178	1.646248065032941	0.0997126971756871	0.994331099140788	1.0675328968263165	0.4112041061397628
PSMA4|5685	0.20707496072379322	1.2300747756203765	1.6462271781503535	0.09971699573889248	0.9613043690888937	1.573990509427927	0.4112041061397628
LTBP4|8425	-0.12524536933276845	0.8822803914721179	-1.6442920226680813	0.10011589635050132	0.7599250993587996	1.0243360692165562	0.4119995734588532
KRT24|192666	-0.03129679607281254	0.9691878792285632	-1.6419939026989117	0.10059126769974369	0.9336495009133882	1.0060789882333996	0.41283105282581783
SLC44A2|57153	-0.1779004305312538	0.8370257615501404	-1.6413211071600717	0.10073077688949955	0.6768279978620884	1.0351405788643964	0.41283105282581783
TFF3|7033	-0.049818672638667266	0.9514019240612532	-1.6352983498085591	0.10198651934501696	0.8962569374805012	1.0099398768973518	0.41712277850722684
CYR61|3491	0.09417987231791443	1.098757364177534	1.6341229853479178	0.10223302940847079	0.9813959456854852	1.2301535895291575	0.4172776710549828
ZAK|51776	0.13636143442578041	1.1460960573142047	1.6321769627269158	0.10264221236340872	0.9729863654871248	1.3500047063183092	0.4180945513784469
ANXA8|653145	0.11813050560116774	1.1253909716093904	1.6289877788949567	0.10331560611468853	0.9762841036874688	1.2972707782460886	0.41998213867759565
MYOM1|8736	0.04681192481228632	1.0479249018721197	1.627004837886703	0.10373607030122156	0.9904658928712945	1.108717228798498	0.4199840902883464
ATP1A2|477	0.03597478913471262	1.0366297118294685	1.6279247999551503	0.10354083211590936	0.9926892674907432	1.082515138059219	0.4199840902883464
CPE|1363	-0.08479892011200708	0.9186969973191289	-1.6245579936623122	0.10425677383821133	0.8293563075951972	1.0176617277204525	0.4212394902553993
SQSTM1|8878	0.17243488307054358	1.1881944465218794	1.621429263905291	0.10492560892791918	0.9646380675666977	1.4635603655023903	0.42223585081657616
C9orf169|375791	-0.047189298395483505	0.9539068074701055	-1.622126057265472	0.10477635990783926	0.9010390820341613	1.009876503118552	0.42223585081657616
TPX2|22974	0.15349534902553763	1.1659023645273792	1.618067596573283	0.10564803080306667	0.9680868793066911	1.4041387737679452	0.4242892803336011
MYOZ1|58529	0.03631816300527511	1.0369857245051868	1.6154480107685723	0.10621371032682246	0.9922845820330485	1.0837005958757628	0.42554747689863615
LYPD5|284348	-0.06306027405535632	0.9388868814637622	-1.6141336830385133	0.1064984327082971	0.8696788301741047	1.0136024306907363	0.42554747689863615
NCL|4691	0.24889574849865678	1.2826083122574465	1.6132061994712046	0.10669971702958701	0.9479059370136244	1.7354929623657904	0.42554747689863615
TXN|7295	0.11367216468719282	1.1203847629811048	1.6126875041720914	0.10681241670155767	0.9758189724292236	1.2863677101864004	0.42554747689863615
KLK14|43847	-0.03507693595412972	0.965531129341258	-1.6083857205776781	0.10775072708312287	0.9251296712606909	1.0076969647472345	0.4275822503298527
INF2|64423	0.1714461479375938	1.1870202175242197	1.6091003124737122	0.10759440895094803	0.9633063828765283	1.462688322072342	0.4275822503298527
LAMP2|3920	0.2120092025724661	1.2361592608713379	1.6064476054797008	0.10817559821834925	0.9544166664625408	1.6010719132783997	0.4284182107657396
STK24|8428	0.23054879999517952	1.2592909191770152	1.5982060015447375	0.10999713852980898	0.9491529670278182	1.6707671726376367	0.4296763223820663
MB|4151	0.03294091723343724	1.0334894760199744	1.5997837147269254	0.10964657278781847	0.9926110134584621	1.076051426552843	0.4296763223820663
TXNIP|10628	-0.08261674349473629	0.9207039453862014	-1.6026698873983398	0.1090075551065597	0.832225534760801	1.0185889757556679	0.4296763223820663
GNB1|2782	0.2969118441999891	1.345696663253019	1.6002340736540857	0.10954666583204967	0.9354334446328813	1.9358934832622028	0.4296763223820663
IL1R2|7850	-0.06096780667954015	0.9408535284876084	-1.5991503289352254	0.1097872040071724	0.8731117895252763	1.0138511158449504	0.4296763223820663
KLF10|7071	0.13548915332344197	1.145096775272726	1.5985024848513976	0.10993119284635598	0.9698270761223843	1.3520416752878193	0.4296763223820663
ITGB4|3691	0.12968613282066185	1.1384709985608052	1.5998927293413738	0.10962238254335463	0.971234717582279	1.33450358713545	0.4296763223820663
EIF4A2|1974	0.138805391101718	1.1489004919872747	1.5937496231052	0.11099212490614326	0.9686083514510143	1.3627513519899248	0.4318759723974446
CCT5|22948	0.1930212146558974	1.212908524683166	1.5939654999748183	0.11094376234984177	0.9566472283860171	1.5378156603569555	0.4318759723974446
MAN1B1|11253	0.16439823582782162	1.1786836156857972	1.5878994387730045	0.11230908043686921	0.962211933982849	1.4438555756999243	0.43530651332119846
MAL|4118	-0.037848121876273705	0.9628591670303438	-1.5881180888146171	0.11225963868723267	0.9189182678145239	1.0089012352962543	0.43530651332119846
HNRNPF|3185	0.2737273858963241	1.3148563050021926	1.5864222542716073	0.11264355545753628	0.9375808131714392	1.8439446269768052	0.43575843503882505
S100A9|6280	-0.04737975479426687	0.9537251471145175	-1.5850744019870024	0.11294943078313166	0.8994557650450133	1.0112689157015826	0.4360981883518597
RPS6|6194	0.13238266840863935	1.1415450689316742	1.5750798915050144	0.11523800491112364	0.9681688019990765	1.345968948505184	0.44237237969721166
TMEM54|113452	-0.1318056560908852	0.8765113231646514	-1.5755098808039085	0.11513879955642202	0.7439552629942758	1.0326858856320227	0.44237237969721166
PDZK1IP1|10158	-0.047771618929683526	0.9533514896505794	-1.5768410502995758	0.11483210345405903	0.8983906855731153	1.0116746282149758	0.44237237969721166
SLC22A23|63027	-0.1269208217868522	0.8808034102764283	-1.5733345439448312	0.11564137466410526	0.7519909257690838	1.0316808633842716	0.44307040101189754
FAM25A|643161	-0.03359377680479067	0.9669642281638211	-1.5688117153738763	0.11669181778767766	0.9272208506119768	1.0084111222599557	0.443897598295838
PRPF19|27339	0.22275032551265977	1.2495085643769783	1.5691435993978213	0.11661448262084166	0.9460313775146633	1.6503381278463123	0.443897598295838
BLCAP|10904	0.16611109563487403	1.1807042655272553	1.570961555850963	0.11619157886646436	0.9597019344768114	1.4525995129875806	0.443897598295838
SPRR1A|6698	-0.034190727263028076	0.9663871706792206	-1.5685832908884618	0.11674506835180541	0.9259709107847891	1.00856749685784	0.443897598295838
PTPRZ1|5803	-0.0677241453094898	0.9345182292609308	-1.5673598008958805	0.11703061461465603	0.8586341510106195	1.0171087648832458	0.44413895489433025
RPS17|6218	0.15180323147688524	1.1639311888771342	1.5613198570954254	0.11844830067022223	0.9619823523878112	1.4082751196820231	0.44623546458889807
FAT1|2195	0.08259373096375949	1.0861004699120258	1.5623995309334548	0.11819389753940628	0.9792027061974032	1.204668066455811	0.44623546458889807
TNNT3|7140	0.0305577859264857	1.0310294673204035	1.5640047079747301	0.117816462789894	0.9922935296302099	1.0712775310337281	0.44623546458889807
NME1|4830	0.16591755061348654	1.1804757682079041	1.5612044649882086	0.11847551584835245	0.9585071016229391	1.4538473809599697	0.44623546458889807
PDCD4|27250	-0.1603633722904352	0.8518341997773073	-1.5571313188922484	0.11943931059672802	0.6961340499570262	1.0423588732012745	0.4481808835336816
PADI3|51702	0.04291092059213404	1.0438449056228647	1.5548805630287976	0.11997451732555088	0.9888829394667585	1.10186164965326	0.4481808835336816
PDAP1|11333	0.20099669935668957	1.2226207363817125	1.5563756638045667	0.11961878866240139	0.9492139657264443	1.5747782049188166	0.4481808835336816
C20orf24|55969	0.16690060956251732	1.1816368160716977	1.555390728465486	0.11985304089178551	0.9575162573524933	1.45821604006672	0.4481808835336816
