,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
4285,1893,0,8.072649456151206,2.727235924707185e-14,1.0421223354431,12.285135104560194,11.243012769117094,2.6659197699972484e-13
4287,196374,0,15.182366824090463,1.7538911007710249e-40,3.1882749296470045,10.009133211583274,6.820858281936269,2.1388915863061276e-38
4288,1890,0,9.87203992194018,1.2290611532736615e-19,1.0528603650800061,13.726739283919375,12.67387891883937,2.242812323492083e-18
4294,6317,0,10.971144905731046,1.0359963337371275e-23,2.406429188079887,12.764969900839974,10.358540712760087,3.120470884750384e-22
4296,10804,0,12.548252475595335,2.478250481018543e-30,2.3126152105276425,13.444585101673544,11.131969891145902,1.408096864215081e-28
4304,1041,0,11.702713850687159,5.23202732505061e-25,3.5359433930619817,11.442513706657891,7.90657031359591,1.7695259120445757e-23
4307,9982,0,12.306100318014165,1.0335139585993741e-29,1.7258118081619642,13.420788063173205,11.694976255011241,5.411067846070022e-28
4308,51806,0,6.945088915993886,2.801859489279964e-11,1.8437935842731665,11.372648204634231,9.528854620361065,1.8146758350258832e-10
4315,7277,0,14.180270325689687,4.3117718006283116e-35,1.3306775834313331,13.767480605950123,12.43680302251879,3.5342391808428785e-33
4320,5268,0,10.474625904848745,2.7994999685224e-22,1.0524843665836379,13.848737180459066,12.796252813875428,7.252590592026943e-21
4333,563,0,5.382108586511405,1.8153692758939741e-07,1.5271491819558038,6.91807829471689,5.3909291127610866,6.786427199603642e-07
4356,2125,0,13.940856747921456,4.0687804072519546e-35,1.321696255641145,13.116787306043081,11.795091050401936,3.362628435745417e-33
4360,653499,0,8.966433334751722,4.487025890894228e-17,2.072640054821626,12.091232719663752,10.018592664842126,6.240647970645658e-16
4369,338324,0,12.480125145612828,2.4264019472284775e-29,3.4350600987996076,11.3371968880661,7.902136789266492,1.201189082786375e-27
4377,1992,0,13.267661349860319,5.367051807267182e-31,1.4153953425090169,12.999836422731661,11.584441080222645,3.175770300158096e-29
4379,66004,0,14.39688618894182,2.164603433356945e-33,2.5315847291186753,12.153901004101488,9.622316274982813,1.4928299540392724e-31
4391,2171,0,13.319568586167112,2.6937117254553357e-32,2.0870628452755415,13.234652487585816,11.147589642310274,1.7378785325518295e-30
4395,84648,0,14.178769998198597,1.841712987630071e-34,3.8971192388552165,11.279422508328057,7.382303269472841,1.4167022981769777e-32
4400,84985,0,10.768713617335871,7.564321567120983e-24,1.647278102431594,12.93258896149966,11.285310859068066,2.320344038994167e-22
4426,51228,0,11.999981217667088,6.824896564459198e-26,1.2044248469522305,13.093473745070451,11.88904889811822,2.4999621115235155e-24
4432,10321,0,5.239551097198287,3.6854834323719207e-07,1.521574376857087,4.409872970007879,2.8882985931507923,1.320015556007135e-06
4458,84525,0,13.01101400726516,5.213234336235338e-30,1.968168047427394,11.246569803845308,9.278401756417914,2.802814159266311e-28
4465,126638,0,8.364571790302115,6.834994545971347e-15,2.58076180925187,8.09227827832468,5.511516469072809,7.217523279800788e-14
4467,1212,0,11.824237282614122,9.793650024151796e-25,1.1024825458036265,13.032576494800441,11.930093948996815,3.2645500080505986e-23
4481,4680,0,6.982251778851809,2.1241252948979127e-11,1.4917089453173702,10.915397135476365,9.423688190158995,1.408571150462807e-10
4482,7739,0,13.228356008852863,1.7527210353994212e-31,1.3322553299493443,12.800860324757506,11.468604994808162,1.0687323386581835e-29
4485,1382,0,9.737116874014335,4.503212061999413e-19,1.442191979067772,12.535442808606405,11.093250829538633,7.764158727585194e-18
4489,11187,0,14.986307926538116,9.798319713370846e-38,1.14876122633844,13.49440354152314,12.3456423151847,9.51293176055422e-36
4499,5650,0,13.106786987846446,1.85114895686302e-32,3.0596880990753093,11.793810919188228,8.734122820112919,1.209901278995438e-30
4511,7851,0,13.384152657061962,2.4993542401507634e-33,1.2072615686028243,12.820063429591118,11.612801860988293,1.7118864658566873e-31
4516,22802,0,5.977206673015791,8.49935779574787e-09,1.5748262705742269,8.280897151507649,6.706070880933422,3.916754744584272e-08
4529,25818,0,10.835781866556523,8.927379959950975e-24,2.9849965672328196,11.30537228399717,8.320375716764351,2.721762182911882e-22
4536,5275,0,8.120552342760796,2.0536099444983536e-14,1.5261726170437182,11.504703564929976,9.978530947886258,2.035292313675276e-13
4548,9119,0,6.860924759094091,5.6435114857193677e-11,1.9566738756162358,10.041099111925814,8.084425236309578,3.5162065331584843e-10
4550,341208,0,10.83118211731883,6.888072548889341e-24,2.4711203634725596,11.286406295824436,8.815285932351877,2.119406938119797e-22
4568,26085,0,11.765242342643207,1.2882804521140985e-26,2.972493636311076,10.801569815543889,7.829076179232813,5.215710332445743e-25
4571,6705,0,13.671894797914296,6.199279116664414e-33,3.746167084319735,9.911677565363519,6.165510481043784,4.1605900111841706e-31
4591,342897,0,13.50486813729347,1.4302017143122355e-33,2.4303902367660832,11.613773152945432,9.18338291617935,1.0215726530801683e-31
4598,54544,0,18.27298032029434,2.597250976296499e-53,3.9769449016594933,10.785581054269947,6.808636152610454,6.834870990253944e-51
4601,8796,0,10.972917868064771,1.887098759822919e-23,2.240435194122817,10.779182029484101,8.538746835361284,5.485752208787555e-22
4606,7280,0,13.005935497263065,6.589597904323818e-29,1.4588608952503108,12.463295677623618,11.004434782373307,3.1680759155402976e-27
4607,64073,0,10.70680404057168,8.975030610806543e-23,1.5115814493014454,11.658146972398214,10.146565523096768,2.4656677502215775e-21
4611,57152,0,14.652273071028995,3.592738005889501e-36,3.868497841491073,9.79731666728621,5.928818825795138,3.2078017909727688e-34
4613,7378,0,11.323036945705944,2.0015592852681583e-23,1.4318973314051515,11.818487968047132,10.38659063664198,5.8016211167193e-22
4620,54809,0,8.091625719069187,1.6636209081457048e-14,1.01929134100941,12.325918161429753,11.306626820420343,1.6686267885112386e-13
