,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
1030,10763,1,14.787152705829305,2.1342294204374494e-39,1.6264649041193753,11.134052383835408,9.507587479716033,1.1641251384204268e-37
1039,9499,1,34.69227906627115,5.497733577480834e-102,6.178688585311079,8.224397302950086,2.0457087176390067,2.1990934309923335e-99
1089,151887,1,9.56718882464568,1.857238302206492e-19,1.1837920148551433,10.832963340386321,9.649171325531178,2.176451135398233e-18
1114,10512,1,9.223521763452423,1.183417249828582e-18,1.1530685976008943,11.227535934740644,10.07446733713975,1.2816793319443127e-17
1121,5118,1,8.868922451683282,4.190036894135787e-17,1.1229769687584934,10.663450956116723,9.54047398735823,3.9404735681527775e-16
1122,6424,1,7.219873089440745,3.035142689196748e-12,1.9171803241578207,8.859923207971757,6.942742883813937,1.8102242679105854e-11
1132,7145,1,12.328990720219407,3.771155098291592e-29,1.2376516898079597,11.24110520634999,10.00345351654203,1.1663366283376059e-27
1156,3671,1,10.100455899784208,3.1038671571414138e-21,1.4590920089446762,10.85140850730405,9.392316498359374,4.300970656546993e-20
1187,131578,1,6.936588054985016,2.257790553789693e-11,1.4639569616537536,9.636561723919908,8.172604762266154,1.2270207579360573e-10
1211,4311,1,7.002983349384225,1.0482384577771116e-11,1.1523632827466326,8.527040825250882,7.37467754250425,5.888980099871413e-11
1233,200539,1,20.98269027707122,1.8506636497053965e-53,3.5720951539889034,8.506601553702271,4.934506399713368,1.790964822295545e-51
1261,54587,1,8.961577572325647,2.2744585266639822e-17,1.1037226393950323,10.292209881948256,9.188487242553224,2.1940114405118797e-16
1264,26585,1,9.83603980009469,2.2407249345515133e-20,1.4064455998816427,10.704768917208078,9.298323317326435,2.8126254408596403e-19
1270,2006,1,5.739987510292834,1.9945582182995537e-08,1.1310123867463089,8.679676123091994,7.548663736345685,7.842299678766266e-08
1274,50509,1,9.33860583873289,1.5132663171229245e-18,1.1267231547294934,11.134768039395588,10.008044884666095,1.6300893900785542e-17
1320,8038,1,9.737482843942828,8.032334567005415e-20,1.431850609811427,10.468692625685438,9.036842015874011,9.775660730635393e-19
1352,10272,1,7.590065692836717,2.213694807595513e-13,1.0135555177451039,10.597241872656783,9.583686354911679,1.4957397348618331e-12
1369,92745,1,6.350864180330029,6.266198637252554e-10,1.0775620252513747,10.60952427491002,9.531962249658646,2.894318077252912e-09
1371,10417,1,11.826248566618382,5.471555168832845e-28,1.2319245689940086,11.236650454763081,10.004725885769073,1.5783332217787055e-26
1372,6345,1,20.055834884572743,3.376493634442781e-58,3.82571263985597,7.663208587782555,3.837495947926585,3.8959541935878244e-56
1373,4624,1,24.541534639200417,7.28105667509932e-64,5.028655762795566,6.147522869485742,1.1188671066901754,9.497030445781722e-62
1464,3624,1,8.700835726861666,7.89859872104257e-17,1.6208707185188747,10.054077387505963,8.433206668987088,7.246420844993184e-16
1475,94031,1,11.145703986849384,3.3019015373011466e-25,1.4106167496750484,10.703430495547709,9.29281374587266,7.178046820219883e-24
1483,127294,1,16.131831878201794,7.657875343484277e-46,2.7515213053847276,9.164611177892986,6.413089872508259,5.967175592325411e-44
1488,5396,1,8.923229159536112,1.5798726058468286e-17,1.0636948362962464,10.714389043295423,9.650694206999177,1.548894711614538e-16
1490,11117,1,8.503461925601211,6.315190780631653e-16,1.1678132439491105,10.328508175303812,9.160694931354701,5.344308135936518e-15
1534,389125,1,26.040987480824786,1.6682578733277136e-71,4.3437692872026865,8.371252466670288,4.027483179467602,2.6340913789384954e-69
1548,2162,1,14.971060349774508,2.1817089265610848e-39,2.2052693059674287,10.103468794648252,7.898199488680824,1.1793021224654512e-37
1566,23452,1,12.447803836654474,1.4093285944140522e-29,1.3145450781889974,10.933611373045455,9.619066294856458,4.49785721621506e-28
1575,54829,1,8.873168281246917,8.18224440873923e-17,1.6092869938816428,9.681612875301152,8.07232588141951,7.495185717929067e-16
1585,9645,1,9.92450360206674,8.75877078557112e-21,1.0012091532138463,11.07958980044155,10.078380647227704,1.1474372208171772e-19
1598,1734,1,7.208834920515796,3.2396876549938442e-12,1.0183577596615194,10.180000706137061,9.161642946475542,1.928385508924907e-11
1619,57124,1,8.59190891657355,2.851686984879335e-16,1.020176816028087,10.306216983304287,9.2860401672762,2.501479811297662e-15
1624,6271,1,23.754355406582267,7.556166737319797e-67,3.5402118339317425,8.16713564842796,4.626923814496218,1.0303863732708815e-64
1696,25903,1,9.072679504322565,1.1821863549995032e-17,1.1318302132056868,10.162109173830284,9.030278960624598,1.1704815396034684e-16
1731,6366,1,5.699486125874058,2.544713215045056e-08,1.2476203500146221,8.71663013555787,7.469009785543247,9.908033283757517e-08
1769,4907,1,7.068025456946947,6.943174619269486e-12,1.0632347363817551,10.101602225468493,9.038367489086738,3.971310554396274e-11
1777,5224,1,11.420834542905238,3.1402716434792383e-24,1.7270419072497365,6.570599977665432,4.843558070415695,6.097614841707259e-23
1794,56265,1,7.742480059953223,1.0254485772846e-13,1.0488483873167702,8.950466163868256,7.901617776551486,7.187723672555607e-13
1817,27063,1,34.34496659310172,7.588601795354991e-116,6.289943040322435,8.945783780971611,2.655840740649176,6.504515824589992e-113
1826,6387,1,8.32015872330544,2.3626538690939498e-15,1.246921415437626,9.462904958747288,8.215983543309662,1.9234631227359157e-14
1850,22998,1,11.773044977420664,1.4184829140981623e-27,1.5592344053869196,9.443952204004564,7.884717798617644,3.8165459572147866e-26
1864,1009,1,8.999895761324986,1.2808423081488526e-17,1.3671655740735638,10.231160939086807,8.863995365013244,1.263989119883736e-16
1870,4621,1,28.463318891968033,1.1251407509867425e-87,4.457695625682176,9.508152438264993,5.0504568125828175,2.700337802368182e-85
1871,4208,1,21.018673414832232,2.2481759871823776e-59,2.4023139755983713,9.73431351124269,7.331999535644318,2.6978111846188534e-57
1883,4634,1,21.817515208987736,1.595472448675006e-54,4.29896910229975,5.61653860716998,1.3175695048702307,1.679444682815796e-52
1915,4239,1,5.769591053820189,1.870921404953266e-08,1.0418678838852289,8.64445287924383,7.602584995358602,7.390077965582356e-08
1933,1300,1,9.747699018775114,4.706913722343405e-20,1.977435753513598,9.292718692605415,7.3152829390918175,5.811004595485685e-19
1934,347,1,9.096564607316617,6.531727251221872e-18,1.550260152428348,8.32808037117895,6.777820218750603,6.620354028960538e-17
1947,115908,1,8.733100935515004,1.0240396469837827e-16,1.1598792824561954,10.215835183078726,9.05595590062253,9.295367446146287e-16
1982,1760,1,11.238283022492762,9.334317624605472e-24,1.086267135405441,9.914458467292759,8.828191331887318,1.7232586383887025e-22
1999,1339,1,30.69116962155555,5.0522850354784455e-85,5.706359732192932,6.794357904934114,1.0879981727411823,1.1227300078840991e-82
2000,3861,0,12.377563075130015,8.111737802150202e-30,2.3739603072887476,18.861815000971355,16.487854693682607,2.6308338817784437e-28
2002,3853,0,10.561930837590626,2.8956030234164323e-23,1.4276738272448917,18.567159097376948,17.139485270132056,4.963890897285313e-22
2003,3868,0,11.113649379735378,1.1970038616151107e-25,2.156013986379943,17.401427528914212,15.24541354253427,2.7204633218525246e-24
2005,3872,0,11.713112738330352,5.91797964813737e-28,1.595253087119307,17.94507374174525,16.349820654625944,1.682837814636219e-26
2007,3854,0,11.16760001873423,7.575944223013292e-26,1.9329761632412072,17.221827028089287,15.28885086484808,1.7756119272687405e-24
2014,6280,0,11.070725715805489,1.3736886925874782e-25,1.9524618862646825,16.501818740634473,14.54935685436979,3.086940882219052e-24
2015,286887,0,10.221185753195691,2.340087042060487e-22,1.9219862217235626,15.949683429422269,14.027697207698706,3.724276459512711e-21
2021,6279,0,10.340621552228743,7.888580682023215e-23,2.0203367083049173,15.588770189179819,13.568433480874901,1.2932099478726584e-21
2022,6707,0,3.4143701604295082,0.0006932334522835987,1.1905526292172706,11.598873407003309,10.408320777786038,0.001418138668156015
2024,2810,0,12.255154382874204,2.283309085773727e-30,1.2113837016985904,16.441621445857873,15.230237744159282,7.653550008180091e-29
2028,5266,0,11.9819224408833,3.23795138315634e-29,2.869829020693187,14.748616792857788,11.878787772164602,1.0066170103076704e-27
2032,2167,0,5.073027150377869,5.878401878337463e-07,1.5859509548954716,7.53645339037294,5.9505024354774685,1.910639830445546e-06
2034,3848,0,6.525570222595199,1.6994099956160828e-10,2.4408431085143345,11.391408205621108,8.950565097106773,8.344075264890751e-10
2042,6273,0,11.677901608082289,5.388425275113894e-28,1.3284037945006375,15.591666781080297,14.26326298657966,1.561862398583737e-26
2045,6699,0,11.24613936756584,3.1982804978501227e-26,2.393085029076447,14.770686605998495,12.377601576922048,7.645292026733361e-25
2047,6700,0,9.201862149642476,9.66102828353424e-19,2.3051910291176387,13.650082738139176,11.344891709021537,1.0558500856321573e-17
2050,49860,0,3.637811401541231,0.00030512358914066103,1.381251354185431,7.57374657037307,6.192495216187639,0.0006633121503057848
2060,1476,0,9.078259126939622,2.9448947862860623e-18,1.0214182481602716,14.4821235378393,13.460705289679028,3.07293369003763e-17
2068,374897,0,11.605302218355419,1.2705002064007504e-27,2.7790267436442218,13.877672611562653,11.098645867918432,3.4967895589011475e-26
2070,7053,0,4.5772067319384355,6.0257080108769356e-06,1.6837213038950436,9.063621952849706,7.379900648954663,1.7118488667264024e-05
2071,51458,0,5.295398835158603,1.7875967742252241e-07,1.3840866771376081,12.057631947301795,10.673545270164187,6.206933243837584e-07
2072,6698,0,8.104762910700819,4.130167631816568e-15,2.045705344126784,13.522780195681245,11.47707485155446,3.295346514747262e-14
2074,2706,0,12.807490316118669,1.6037474201205521e-32,1.965897772432804,14.804966250862627,12.839068478429823,5.7966774221224775e-31
2077,6704,0,9.80017317657005,7.584701375681303e-21,2.7316611382159692,12.844343282001907,10.112682143785937,1.011293516757507e-19
2081,360,0,6.896647232689925,1.6334482221833034e-11,1.2322648879011204,13.828786177461133,12.596521289560012,8.999714722773022e-11
2083,6278,0,11.585111051609402,1.3409795451134137e-27,3.010090612502683,13.387870030155867,10.377779417653183,3.657216941218401e-26
2086,6590,0,11.55002636713857,1.7223073906721814e-27,1.830047995753679,13.484985816005748,11.65493782025207,4.5928197084591505e-26
2097,9547,0,5.233046595632891,2.4738994670683545e-07,1.1272119702694496,13.285742806353237,12.158530836083788,8.457775955789246e-07
2107,8581,0,7.860615385702747,2.423844254974359e-14,1.6210351594605683,13.589146039911425,11.968110880450856,1.786617386958987e-13
2108,6703,0,10.75167262422324,2.1594408730141565e-24,2.478539314502724,13.229723998203541,10.751184683700817,4.3772450128665336e-23
2112,1475,0,7.643384073224923,1.1060453382614381e-13,1.166769159209661,13.35616685069031,12.189397691480648,7.716595383219335e-13
2119,3963,0,8.158772502658577,2.820245834015687e-15,1.6242021859319031,12.8605380156483,11.236335829716397,2.2897801088084064e-14
2142,57402,0,10.563582503339154,1.8448314020305675e-23,1.2795352724033542,13.918681474522275,12.639146202118921,3.284566294416441e-22
2147,1828,0,9.006719689390145,4.513416190431834e-18,2.7538700849450173,11.52198505963459,8.768114974689572,4.637071428525857e-17
2158,27076,0,9.342070954986863,3.2473285693466703e-19,1.1324479813293777,13.862423463418738,12.72997548208936,3.73256157396169e-18
2160,3489,0,7.065634793252049,5.424179955074047e-12,1.28495821099993,11.096585830834451,9.811627619834521,3.126328504365445e-11
2161,93099,0,10.579658155542715,9.835194595357596e-24,1.9624710270797685,12.664588573637944,10.702117546558176,1.8046228615335038e-22
2162,144568,0,5.927776816661577,5.777768441188927e-09,1.2937791422247553,11.957542099373942,10.663762957149187,2.389153042531603e-08
2170,1824,0,8.5984072097276,1.0645887907271453e-16,1.0397070935539645,13.55438429147872,12.514677197924755,9.648841003569293e-16
2179,3713,0,11.142063022248015,7.922989567985544e-26,2.2554264663542742,12.9211919942627,10.665765527908425,1.8497251909693876e-24
2190,5655,0,10.651889416058271,6.731958098081786e-24,2.2506273986181764,12.926197630137526,10.67557023151935,1.2661990153131886e-22
2193,388533,0,10.526497817671574,1.5670163036752742e-23,3.098281564643411,11.819719280127153,8.721437715483741,2.8234527994149084e-22
2197,3557,0,9.788796723802355,8.277036927927195e-21,1.266768814298624,12.689670731997566,11.422901917698942,1.0914773970893004e-19
2198,84518,0,9.435730796381494,1.6732722890683452e-19,2.026851011461929,11.639430062501123,9.612579051039194,1.968555634198053e-18
2201,7051,0,11.813756704057512,1.4456787515566147e-28,2.2682302277045583,12.568880319845313,10.300650092140755,4.337036254669844e-27
2224,9635,0,9.366865106897526,6.145269016237864e-19,1.277868832345657,14.02732055715874,12.749451724813083,6.828076684708738e-18
2238,57016,0,5.893969690346458,6.9513551484261205e-09,1.3651951924408667,11.585971045825746,10.220775853384879,2.8489160444369345e-08
2243,113146,0,9.209441215414966,1.7224385824579983e-18,1.0782951995200438,13.86332922844252,12.785034028922476,1.842180302094116e-17
